name,noise_index,length,total_intensity,max_den,recoil_angle,int_mean,int_skew,int_kurt,int_std
15.364keV_C_0.623cm_720_gem_out.npy,67,83.10100948711622,49051.29516601564,0.0173901952705156,68.52957223655886,3270.086344401044,1.0524057604291874,-0.4563858332790929,4295.794962062077
15.373keV_C_2.234cm_4460_gem_out.npy,135,78.06549956429036,40198.56762695314,0.0271528736737975,7.79044367919052,2679.9045084635422,1.1426354044832154,-0.2324839980379192,3769.224010213588
15.376keV_C_2.472cm_6387_gem_out.npy,168,121.63420571533322,41005.13647460939,0.0253003137378545,82.6215707555496,2733.67576497396,1.3623069158372432,0.3593720506864031,4328.27208331516
15.429keV_C_1.336cm_7374_gem_out.npy,183,105.78317446550751,51175.14331054688,0.0191341208462184,4.158462514960924,3411.676220703125,1.3361180988819534,0.2651610451030897,4742.46693270589
15.490keV_C_2.191cm_2939_gem_out.npy,168,90.1458817694963,24562.19604492188,0.0492902424090305,63.43308398422421,1652.3465715006232,0.9628628038877776,-0.5993541822744497,2577.3640969232106
15.500keV_C_0.687cm_8564_gem_out.npy,111,72.20470898771072,35117.14111328125,0.0196320943162138,54.8909569411577,2341.142740885417,1.337327506289349,0.3072680110411538,3549.0727017092045
15.543keV_C_2.073cm_1444_gem_out.npy,25,132.37038943812175,36880.95288085938,0.0292209476580212,58.154131815176335,2458.730192057292,1.2360630637739507,-0.0579586550713049,3594.83718437509
15.717keV_C_1.160cm_4916_gem_out.npy,25,92.89659723465536,50783.626953125,0.0174386331955787,82.60722890769233,3385.5751302083345,1.1974350717954707,-0.1048130559181923,5159.985166834452
15.717keV_C_1.554cm_8756_gem_out.npy,16,97.508518146422,40674.77465820314,0.0227398058148386,15.769510407391977,2711.651643880209,1.2767784723949402,0.1103173803324191,3740.4997083095577
15.720keV_C_2.451cm_7741_gem_out.npy,185,121.36428176728478,36910.20434570313,0.0277556454084629,68.05031905145297,2460.680289713543,1.1344736126763404,-0.2486284813413868,3571.293401079483
15.733keV_C_2.260cm_2902_gem_out.npy,187,100.3279345169851,37751.23217773438,0.0311269958920861,69.20594709638377,2516.748811848959,0.8811196350037076,-0.7449074432010039,2931.481025301733
15.804keV_C_1.026cm_6053_gem_out.npy,159,100.32793451698508,40032.338378906265,0.0197985136191395,64.84934861577112,2668.82255859375,1.2658240635789717,0.0679113774972894,3972.762025901584
15.810keV_C_2.320cm_4039_gem_out.npy,84,91.040894352178,28796.07104492188,0.0321587124427909,73.49482839920267,1919.7380696614596,1.1262405802846494,-0.2060621143321639,3081.8293169863337
15.994keV_C_1.224cm_1379_gem_out.npy,142,66.00632966281,32843.95800781251,0.0237857540459041,10.085746357660948,2189.5972005208323,1.0628544883402735,-0.3974409062111683,3106.09509082043
16.008keV_C_1.118cm_8890_gem_out.npy,116,91.49620514292138,48613.14916992188,0.0204590456407156,34.44357781544921,3241.038482396901,1.0916529913938138,-0.3766931824398627,4499.2662889275225
16.052keV_C_0.754cm_3643_gem_out.npy,186,112.03463750108712,61145.36743164064,0.0142962331548032,18.33986111267565,4076.3578287760433,1.1381736327748249,-0.1941464926572114,5132.351012709719
16.071keV_C_0.872cm_4721_gem_out.npy,72,70.44827890019742,35434.43603515625,0.0208800347379006,17.82633153832195,2362.2957356770858,1.2501128486968638,0.0446303245213428,3446.548071257577
